name,date,reviews,stars,category,address,lat,lng,foreigner
그랜드 호텔, 2018년 10월,위치만 좋은 호텔 호텔 첫방문. 분명 발렛파킹 가능한 신용카드들이 있으나 호텔정문에 아예 사람이 없음   객실은 좁고 어둡고 냄새남. 전망도 없지만 창이 더러워 아예 보이는게 없는정도.    다시 방문할 생각 0퍼센트. ,1,,대구 수성구 동대구로 305,35.8577321,128.6251586,0
그랜드 호텔, 2018년 3월,오래된 혼텔그냥 딱 오래된 느낌입니다. ㅜㅜ 정말 그냥 잠만자고 오세요.. 냄새도 좀 나구요 오히려 여기는 뷔페가 진짜 맛있어요 가족모임도 좋고 추천드립니다,3,,대구 수성구 동대구로 305,35.8577321,128.6251586,0
그랜드 호텔, 2017년 5월,"도심에 있어서 교통이 편한 편입니다역사가 얼마나 된 호텔인지는 모르지만, 조금 묵은 호텔로 보였습니다. 하지만 하룻밤 지내기엔 별다른 문제도 없었고, 목욕탕과 화장실도 비교적 잘 갖추어져서 잘 지냈습니다. 도심의 호텔이라 조망은 기대할 게 없다는 게 조금 아쉽지만, 교통은 편리한 곳이라는 생각이 들었습니다.",4,,대구 수성구 동대구로 305,35.8577321,128.6251586,0
아리아나 호텔, 2017년 3월,방문기이곳은 대로변에 위치하고 있어 무엇보다 교통이 좋습니다. 그리고 방에 스타일러가 있어 여행지에서 옷을 제대로 간수하기 힘든데 아침에 상큼한 느낌으로 옷을 입으니 기분이 좋았습니다.뿐만 아니라 각종 비품이나 샤워룸 등이 사용하는 사람이 편하도록 배려해 추천합니다.,4,,대구 수성구 동대구로 27,35.8327934,128.6229253,0
아리아나 호텔, 2016년 12월,대구에서 제일 좋은호텔!객실에 스타일러도 있고 깔끔하고  다음에 또 이용하고싶네요. 수성못도 있고  데이트하기도 좋고 굿!!!입니다,5,,대구 수성구 동대구로 27,35.8327934,128.6229253,0
아리아나 호텔, 2016년 11월,여기 완전 바꼈네요오랫만에 대구 왔는데 여기 전부 수리했군요. 깔끔하게 수리해서 완전 좋았어요 대체로 호텔 자체가 예전보다 커진 느낌이네요 객실에 스타일러도 있어서 옷 관리하기 좋네요 안그래도 고기먹고 냄새가 ㅋㅋ 지하 뷔페도 예전 그대로 있네요,5,,대구 수성구 동대구로 27,35.8327934,128.6229253,0
아리아나 호텔, 2016년 11월,아리아나 호텔 이용 후기수성못 상당히 가깝네요 걸어서 산책 다녀올수 있어 좋았어요 객실은 새로 오픈한지 얼마 안되서  깔끔하게 이용했어요 와이파이 팡팡!! 가구 이뻐요!!  좋은 추억 만들고 갑니다.,5,,대구 수성구 동대구로 27,35.8327934,128.6229253,0
사보이호텔, 2019년 10월,"중앙에 위치한 구식 호텔.호텔은 합리적이며 대구 역과 번화 한 청소년 거리에서 도보 거리에 있습니다. 뒤쪽에는 작지만 매력적인 공원이 있었으며 한국 문화 연예인과 화려한 건물이 특징이었습니다. 호텔은 그 스타일로 꽤 오래되었습니다. 수십 년 전, 그것은 최신일지도 모른다. 객실에는 드레싱 가운, 샴푸, 칫솔 등 매우 다양한 품목이 있습니다. 직원들은 친절했습니다. 아침 식사는 호텔 시리얼 토스트, 커피 등의 뒤에있는 방에있었습니다. 대구는 도시로 제공 할 것이 많지만 조용한 곳입니다.",3,,대구 중구 종로 76,35.8726147,128.5911446,1
사보이호텔, 2018년 10월,"싸고 좋은가격은 적당했고, 욕조가있는 방, 냉장고의 음료는 보완 적이었다. 세면 도구도 사용 가능했습니다. 방은 방음하지 못했습니다. 파티션이 분리 된 것처럼 보입니다. 아침 식사가 포함되어있었습니다. 기차역 및 쇼핑가까지 도보 거리",4,,대구 중구 종로 76,35.8726147,128.5911446,1
사보이호텔, 2018년 7월,"좋은 위치이 호텔은 대구에서 매우 좋은 위치에 있으며 대구 역과 대구의 거리에서 도보 거리에 있습니다. 호텔 옆에는 아름다운 작은 공원 마녀가 있습니다. 아래 쪽에서, 호텔은 조금 오래되는 것을 느낀다. 그리고 어떤 샤워 타월도 없다. 그리고 아침 식사는 정말로 아침 식사가 아니다. 더하기 측면에서, 위치, 옆집 공원과 일부 객실에서 마사지 의자.",3,,대구 중구 종로 76,35.8726147,128.5911446,1
사보이호텔, 2018년 4월,"좋은 위치, 열악한 소음 차단 ?????????????????????????????? ?????체크인? ????????? ????????????????????????? ????????????????????????? ????????????????? ????????????????????????? ?????????? ????????????????? ???????????? ?????????????? ??????????????????????? ???????????????? MICRO USB ???????? ????? ???????? ?????????????? ?????????? ?????????? ???????????? ???????????????????? ?????? 100 ????????????  위치는 서브에서 두 블록 떨어진 곳에서 완벽합니다. 경상 가명 공원이 인근에 있습니다. 집에서 가진 것과 같은 무료 아침 식사. 가난한 소음 격리 그러나 운 좋게 우리는 잘 잔다. 객실 유형은 우리가 예약 한 것이 아닙니다.  전반적으로 더 좋을 수 있습니다.",3,,대구 중구 종로 76,35.8726147,128.5911446,1
탑호텔,,"일주일간 머물 만한 곳은 아님우리는 출장 중에 한 주 전체 동안 보냈습니다. 방은 넓고 깨끗하게 보였고 에어컨, TV, 소형 냉장고가 있었어요. 이 모텔은 지하철 역과 대형 몰 근처에 위치하고 있으며, 주변 지역에 레스토랑들과 카페가 많은 것은 중요한 장점입니다. 아침 식사는 예약에 포함되지만 커피, 잼, 베이글만 의미합니다. 매일. 그게 다예요. 하루는 괜찮아요. 하지만 일주일 동안 머물 경우 좀 지루할 수 있습니다. 이래서 내가 1점을 줄인 것입니다. 거의 모든 직원들이 영어로 말을 할 수 없습니다. 그들은 친절하고 도움을 많이 줬지만, 때로는 투숙객이 요청하는 걸 이해하지 못할 경우 일을 하기가 어렵기 마련입니다. Wifi는 머무는 동안 잘 작동했습니다. 추가 정보로, 이곳은 러브 호텔/모텔 기능을 합니다. 하지만 장식은 어쨌든 그런 것 같아요.",2,,대구 달서구 이곡동로 7,35.8543889,128.5084452,1
탑호텔, 2018년 3월,"비 연기 방을 선택하되 연기는 여전히 있습니다.제목으로,하지만 한 번 카운터 직원에게 회신, 그녀는 나를 위해 새로운 방을 즉시 바 꾸었습니다. 방은 모텔처럼 보입니다. 거실의 목욕탕 사이에는 문이 없습니다. 아침 식사는 호텔 인근의 카페입니다. 두 개의 롤빵과 한 개의 아메리칸 커피.",2,,대구 달서구 이곡동로 7,35.8543889,128.5084452,1
탑호텔, 2017년 6월,"좋은 위치, 깨끗한 방우리는 큰 방, 매우 깨끗하고 했습니다. 위치는 좋은, 지하철 역에서 5분 정도. 리셉션 직원들은 영어를 충분히 말한다. 신뢰할 수 있는 인터넷 접속.  일부 직원들은 항상 우리 방에 있는 작은 수건만 가지고 떠나, 우리는 큰 수건으로 내려가서 물어 양식 (주었다). 이 절차를 계속 세 일!",4,,대구 달서구 이곡동로 7,35.8543889,128.5084452,1
탑호텔, 2017년 3월,"좋은 위치의 호텔위치는 좋고 약 5분 정도 걸어서 지하철 역. 이 갈라지 는 2 블록, a & 수 있습니다. 이 블록과 블록 이 더 아늑한 선택하는 것이 좋습니다 하지만 공간이 더 많은 수의 시설을 장식 처럼 보였다. 간단한 아침 식사는 - 바로 미국 커피 컵 2 미니 덩어리. 반면, 프론트 데스크 직원들은 도움이 많이 되었습니다.",3,,대구 달서구 이곡동로 7,35.8543889,128.5084452,1
유니드 호텔, 2015년 12월,허름해요허름한 호텔입니다... 바로 옆은 유흥 구역이고요.. 좀 옆에는 주거지역으로 연결됩니다만.. 좀 시끄러울 듯 합니다. 방은 넓으나 시설이 좀 낡았다는 인상이 있고요. 있을 건 다 있고 깔끔하긴 합니다. 남자 손님 잘 곳 없을 때 안내하면.. 크게 나쁘진 않은 듯,2,,대구 달서구 이곡서로 86,35.8545538,128.5061268,1
유니드 호텔, 2017년 3월,"최고의 숙소제 친구와 함께 이곳에서 보낸 좋은 시간. 좋은 직원, 일본어를 유창하게 하다, 통화 교환해 주게. 기차를 타려면 완벽한 위치.   ",5,,대구 달서구 이곡서로 86,35.8545538,128.5061268,1
유니드 호텔, 2015년 12월,"주말 여행멋진 방. 큰 욕실이 마련되어 있습니다. 두 개의 큰 샤워 헤드. 우리는 아침 식사와 스파를 한 것을 잊었다. 근처에 많은 상점, 레스토랑, 극장 및 이마트. 프론트 직원의 영어 실력은 매우 간단한 로비는 근사했지만. 3 더블 베드 / 트윈 베드가 있는 방에서 물 한 병.",3,,대구 달서구 이곡서로 86,35.8545538,128.5061268,1
유니드 호텔, 2014년 9월,"그랬어요저는 이곳에서의 숙박은 정말 괜찮았습니다. 가격이 다른 호텔을 찾을 수 있습니다. 저는 이 호텔에서 일주일간, 투숙객들이 매우 공손하고 친절하고 gentils. 내 방은 항상 깨끗하고, 매우 취련작업 한다고 대형 호텔에서 제공할 수 있는 진료 minimmos. 지하철 역과 아주 가깝고 찾기 쉬운 곳에, 호텔 주변에 맛있는 레스토랑을, 편의점, 커피숍, 무선인터넷이 무료고.",3,,대구 달서구 이곡서로 86,35.8545538,128.5061268,1
호텔노스텔, 2016년 10월,시내와 멀리 떨어져 있으며 시끄러운 주위환경10월 연휴 갑자기 떠난 대구여행이기에 숙소를 예약하지 못하고 현지에서 검색하여 어렵게 구한 방. 방은 넓고 깨끗히고 좋았습니다만 새벽까지 밖에서 술 취한 사람들의 고함소리 때문에 잠을 설쳤습니다. 식당과의 계약이 끝났다고 조식은 제공 받지 못하였으며 대체적으로 직원들은 모두 친절하였습니다,3,,대구 북구 동천로 128-12,35.942578,128.5619769,1
호텔노스텔, 2016년 1월,"엑스코에 비지니스차 호텔에 10박 투숙 후기!!!이번에 엑스코에 일이 있어 이곳에 10박을 투숙하였습니다...  엑스코에서 가까워 업무 보기가 편했고, 근처에서 거래처분들과 함께 식사나 술한잔 하기가 편했습니다. 객실은 깔끔하고, 칙원들의 친절함도 좋았지만, 객실에 있는 컴퓨터안에 한글프로그램이 없어서 불편함이 있었지만 직원들이 잘 챙겨줘서 해결 잘되었습니다.  조식은 깔끔하고 부담스럽지 않게 나와서 만족합니다.",5,,대구 북구 동천로 128-12,35.942578,128.5619769,1
호텔노스텔, 2015년 5월,"무료조식을주는 호텔!!지난주 출장으로 비즈니스호텔은찾던중 엑스코와 가까운곳을찾던중 호텔노스텔을 이용하게 되었습니다 번화가에인접하여 먹거리 ,사우나,편의시설이 가깝습니다 그리고객실이  일반호텔보다 더욱넓고  가죽쇼파와 테이블은 만족했습니다 카페트대신 원목바닥이 더욱더 청결함을 말해주는것 같았습니다 그리고무료로이용할수있는 조식은 아메리칸식으로  한끼 아침으로는 만족했습니다 가격도 특급호텔보다 저렴하며  비교해봐도 전혀 부족함없이  잘쉬었다 왔습니다  추천드립니다",5,,대구 북구 동천로 128-12,35.942578,128.5619769,1
호텔노스텔, 2014년 10월,엑스코와  인접  가격대비  만족엑스코에  비즈니스차 예약한  호텔 룸은 아주넓고  어미니티는 모두무료! 데스크톱과와이파이  그리고분리된샤워부스와욕조 화장실  넓은tv와무료영화  정말  비즈니스로간호텔중  손꼽히는  호텔입니다 아침은 무료로주던데  한식을좋아하는편이지만  스프와 시크럼블은 정말 맛있고  따뜻했어요  가격대비  매우만족합니다!,5,,대구 북구 동천로 128-12,35.942578,128.5619769,1
호텔노스텔, 2017년 3월,도시 중심부에서 멀리 떨어져 있지만 주변 경관도 우수한 방새로 개발된 지역에 위치한 이 호텔은 갈수록 멀지 않지만 잘 있는 대구 대구 에 접속할 수 있습니다. 그래서 더 신선하고 역동적인 밤 문화 환경 통해 업데이트됩니다.  객실은 모든 시설과 용품이 availbale. 잘 되어 있었고. 직원은 상당히 유쾌한 협력 (실제로 우리의 숙박을 통해 두 사람들도 만날 수 있어. 호텔은 자체 서버에서 실행중인 것 같다)  유일한 단점은 호텔에 있는 레스토랑도 룸 서비스. 할 수 있지만 충분한 주변에 식당.,4,,대구 북구 동천로 128-12,35.942578,128.5619769,1
굿스테이 뉴 그랜드 호텔,,"좋은 위치.이 호텔은 대규모 대구 지하철 역/롯데 쇼핑몰 단지 뒤편에 위치하고 있습니다. 위치 자체는 꽤 중심가에 있지만 몰과 대구 역 사이 골목에 있어 호텔을 찾기 어렵다. 오페라 하우스는 15분 거리에 있고 3000원이면 택시를 타고 할 수 있다. 큰 방에 큰 욕실이 있었다. 그러나 문자 수 없고, 꽤 살균실처럼 느꼈습니다. 호텔 직원은 영어를 잘 하지 못해도 친절하고 협조적이었습니다. ""러브 모텔""이어서 ""조용한"" 느낌이고 로비가 없고 2층에 체크인 데스크가 있습니다! 가격은 한국에서 저렴한 호텔이긴 하지만, 좀 ""세련된"" 분위기를 원하신다면 다른 옵션 검색 추천해요. 잠을 잘 수 있는 곳입니다.",3,,대구 북구 칠성남로38길 46,35.8760778,128.5978349,0
굿스테이 뉴 그랜드 호텔,,"며칠 지내기 정말 좋은 곳.트립어드바이저에 있는 지도 위치는 틀렸는데, 구글지도에 주소를 입력해 보면 제대로 알 수 있다. 약간 큰 구식 방, 에어컨, 괜찮은 TV, 와이파이, 깨끗함, 라면이나 차를 위한 냉온수기. 기차역이 뒤에 있어서 역에 가기가 쉽다. 방에는 작은 창문 하나 밖에 없었지만 며칠 지내기에는 괜찮았다. 밤에는 광장 바로 옆으로 노숙자 무료 급식소가 있다. 많은 노숙자들이 밤낮으로 광장에서 지내는데, 그곳을 몇 차례 지나갔지만 아무런 문제도 발생하지 않았다. 지하도로 역을 지나 걸어 10분 거리에 중심지가 있다.",3,,대구 북구 칠성남로38길 46,35.8760778,128.5978349,0
굿스테이 뉴 그랜드 호텔,,"대구에서 지내기 좋은 곳!로비가 2층에 있는 것이 특이하기는 하지만, 직원들의 따뜻한 미소에 환영받는 것을 느낄 수 있을 것이다. 위치가 매우 좋은데, 대구 역에서 굉장히 가깝다. 직원들은 정말 친절했다. 지인들과 안내 창구에 전화해서 버스 정류장을 확인한 후, 우리 일행이 3명이라 버스보다 싼 택시를 불러 주기도 했다. 길을 잃을까 걱정이 돼서 그날 우리가 돌아올 때까지 기다려 주었는데, 직원들의 관심과 보살핌에 가족처럼 느껴졌다. 한국어를 잘하지 못했기 때문에 우리가 방문하려는 곳에 대한 위치 등의 정보도 제공해 주었다. 방은 아주 깔끔했고 냉온수기가 있었는데 날씨가 추울 때 정말 유용했다. 방 청소도 잘 되었고 매일 충분한 양의 물과 음료를 채워 주었다. 방에서 무료 와이파이를 사용할 수 있어서 굉장히 유용했다. 대형 평면 TV 덕분에도 즐거운 시간을 보낼 수 있었다. 컴퓨터는 한국어로 되어 있어서 이용은 드물어 보이지만 확실히 사용은 가능하다. 방에 있는 모든 것을 리모콘으로 조정할 수 있어서 정말 편리했다. 유일한 단점은 기차길 근처에 위치해 있어서 기차가 지나갈 때 소리가 나는 것이지만, 창문이 닫혀 있어서 크게 들리지는 않았다. 가격도 적당하고 충분히 머물 만한 곳이다. 다음 방문 때도 꼭 다시 갈 것이다.",4,,대구 북구 칠성남로38길 46,35.8760778,128.5978349,0
굿스테이 뉴 그랜드 호텔,,가성비가 괜찮으며 방들이 만족스럽습니다몇 년 전에 묵은 적이 있었고 한달 이상을 있었습니다.  방들은 큰 편이었고 대형 플랫스크린 텔레비전이 있었습니다.  어메니티들이 좋습니다- 구비된 세면도구들을 사용하지는 않았지만요. 하우스키핑이 만족스러웠고 욕실이 크며 자쿠지와 샤워기가 마음에 들었습니다. 가격이 낮은 편이고 장기 투숙하기에도 나쁘지 않습니다. 주변에 식당들이 많아 편리합니다. 추천합니다.,4,,대구 북구 칠성남로38길 46,35.8760778,128.5978349,0
호텔 수성, 2020년 8월,신관을 새로 열고 완전 180도 달라진 호텔그전엔 정말.. 많이 오래되고 호텔이라 하기에 아쉬웠던 곳인데 새로 연 신관은 정말 좋음 특히 야외 수영장은 정말 동남아 여행 갈 필요가 없을 정도,5,,대구 수성구 용학로 106-7,35.8245335,128.6206871,0
호텔 수성, 2017년 10월,"수성못 뷰가 낭만적인.수성못을 한눈에 볼 수 있는 대신 언덕이 조금 가팔라요. 결혼식장도 화이트톤으로 단아하고, 야외로 이어진 뷔페도 괜찮습니다.",4,,대구 수성구 용학로 106-7,35.8245335,128.6206871,0
호텔 수성, 2017년 3월,"수성못이 내려다보이는 호텔수성못을 내려다볼 수 있는 언덕에 위치하고 있어 뷰가 아주 좋았습니다. 주차장도 넓어 주차하기도 편했구요. 오래된 호텔이지만 객실 내부는 깔끔하게 유지되고 있었습니다. 다만 화장실 시설이 조금 오래되어 약간의 불편함은 있었습니다. 역사와 전통, 훌륭한 전망이 있기에 다음에 대구를 방문할 때 또 찾고 싶은 곳입니다.",5,,대구 수성구 용학로 106-7,35.8245335,128.6206871,0
호텔 수성, 2017년 8월,장소가 멋진 호텔수성관광호텔은 대구에서 오래된 호텔 중하나로 규모는 작지만 수성못을 바라보는 호텔 위치가 매우 좋다. 현재 확장공사 중이라 조만간 더 좋은 시설과 서비스를 받을 수 있을것으로 기대된다.,4,,대구 수성구 용학로 106-7,35.8245335,128.6206871,0
호텔 수성, 2015년 7월,"수성못의 전경까지 덤으로 볼수 있는 편안한 호텔방안에서 대구의 휴식처인 수성못을 바라볼수 있으며, 근처 많은 맛집을 품고 있는 수성호텔~ 얼마전 리모델링으로 더욱 새련된 객실과 편안한 분위기가 자랑인 이호텔은 좋은 위치에 자리 잡고 있어 많은 사람들이 찾는 곳이다~",4,,대구 수성구 용학로 106-7,35.8245335,128.6206871,0
헤라호텔, 2019년 2월,러브호텔 모텔이지만 나쁘지않음일단 모텔인데 방음이 매우 잘 되어있음 그리고 깨끗함 모텔주변도 깔끔하고 동대구역에서 도보 5분정도라 매우 가까움 주인친절하고 24시간 무료 스낵바가 있어서 컵라면이나 생수 커피를 준다 엄청 만족했음,5,,대구 동구 신암남로 136,35.8815205,128.6303304,1
헤라호텔,,"5성급은 아니지만 5성을 줄 만한...저는 회의 후 대구에서 하룻밤 묵어야 했습니다. 사업 파트너가 저를 이 곳으로 안내해 주면서 계속 사과하더군요. 이유는 잘 모르겠습니다. 이 숙소는 보통 호텔이 아니라 2인이 묵게 되어 있는 러브 호텔입니다. 체크 인은 빨랐고 여권을 요구하거나 질문을 하지도 않았습니다. 선금을 내야 했고요. 수건과 비치품을 건네 주었습니다. 러브 호텔에서 홀로 묵고 싶지 않다면 엘리베이터에 붙어 있는 전화번호를 참고하세요. 객실 문을 열고 저는 놀랐습니다. 아주 큰 객실이었고 커다란 바가 딸려 있었습니다. 커다란 평면티비 두 개, 컴퓨터 두 개, 냉장고, 냉수와 온수, 작은 미니바까지.... 세 명은 들어갈 수 있을 만큼 커다란 욕조에 레인샤워까지 딸려 있었습니다. 침대는 전동으로 조절이 가능했고요. 전체적으로 출장객이 묵기에는 아주 깨끗하고 놀라운 객실이었습니다. 와이파이는 무료로 제공되고 퀄리티도 좋습니다. 그래서 저는 객실에 있던 컴퓨터는 사용하지 않았습니다. 조명은 사용하는 법을 알아내는 데 시간이 좀 걸렸습니다. 여기서 무엇을 하려 하든, 그에 맞게 조명을 조정할 수 있을 겁니다.  다시 묵을 만 한 숙소입니다.",5,,대구 동구 신암남로 136,35.8815205,128.6303304,1
